,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
76875,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Archery,individual FITA Olympic round  70m men,barcelona-1992,Athlete,,,,39,Italy,IT,ITA,https://olympics.com/en/athletes/ilario-di-buo-1,Ilario DI BUO,,,1992,Man
76949,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Archery,Individual Competition women,barcelona-1992,Athlete,,,,21,Italy,IT,ITA,https://olympics.com/en/athletes/maria-rachele-testa,Maria Rachele TESTA,,,1992,Woman
77003,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Archery,team FITA Olympic round  70m men,barcelona-1992,GameTeam,,,,14,Italy,IT,ITA,,,,,1992,Man
77029,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Basketball,basketball women,barcelona-1992,GameTeam,,,,8,Italy,IT,ITA,,,,,1992,Woman
77034,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Slalom,C1 canoe single men,barcelona-1992,Athlete,,,,5,Italy,IT,ITA,https://olympics.com/en/athletes/renato-de-monti,Renato DE MONTI,119.02,TIME,1992,Man
77095,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Slalom,K1 kayak single women,barcelona-1992,Athlete,,,,18,Italy,IT,ITA,https://olympics.com/en/athletes/maria-cristina-giai-pron,Maria Cristina GIAI PRON,149.03,TIME,1992,Woman
77104,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Slalom,K1 kayak single men,barcelona-1992,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/pierpaolo-ferrazzi,Pierpaolo FERRAZZI,106.89,TIME,1992,Man
77160,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Volleyball,volleyball men,barcelona-1992,GameTeam,,,,5,Italy,IT,ITA,,,,,1992,Man
77340,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Sprint,K2 1000m kayak double men,barcelona-1992,GameTeam,,"[('Paolo LUSCHI', 'https://olympics.com/en/athletes/paolo-luschi'), ('Daniele SCARPA', 'https://olympics.com/en/athletes/daniele-scarpa')]",,5,Italy,IT,ITA,,,200340,TIME,1992,Man
77367,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Sprint,K1 1000m kayak single men,barcelona-1992,Athlete,,,,5,Italy,IT,ITA,https://olympics.com/en/athletes/beniamino-bonomi,Beniamino BONOMI,221120,TIME,1992,Man
77383,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Sprint,K2 500m kayak double men,barcelona-1992,GameTeam,BRONZE,"[('Antonio ROSSI', 'https://olympics.com/en/athletes/antonio-rossi'), ('Bruno DREOSSI', 'https://olympics.com/en/athletes/bruno-dreossi')]",,3,Italy,IT,ITA,,,90000,TIME,1992,Man
77414,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Sprint,K1 500m kayak single men,barcelona-1992,Athlete,,,,7,Italy,IT,ITA,https://olympics.com/en/athletes/daniele-scarpa,Daniele SCARPA,102000,TIME,1992,Man
77420,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Canoe Sprint,K1 500m kayak single women,barcelona-1992,Athlete,,,,4,Italy,IT,ITA,https://olympics.com/en/athletes/josefa-idem,Josefa IDEM,112780,TIME,1992,Woman
77516,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,hammer throw men,barcelona-1992,Athlete,,,,11,Italy,IT,ITA,https://olympics.com/en/athletes/enrico-sgrulletti,Enrico SGRULLETTI,,,1992,Man
77537,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,shot put men,barcelona-1992,Athlete,,,,9,Italy,IT,ITA,https://olympics.com/en/athletes/luciano-zerbini,Luciano ZERBINI,19.88,DISTANCE,1992,Man
77539,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,shot put men,barcelona-1992,Athlete,,,,11,Italy,IT,ITA,https://olympics.com/en/athletes/alessandro-andrei,Alessandro ANDREI,19.62,DISTANCE,1992,Man
77566,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,marathon men,barcelona-1992,Athlete,,,,5,Italy,IT,ITA,https://olympics.com/en/athletes/salvatore-bettiol,Salvatore BETTIOL,8055000,TIME,1992,Man
77605,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,marathon men,barcelona-1992,Athlete,,,,44,Italy,IT,ITA,https://olympics.com/en/athletes/alessio-faustini,Alessio FAUSTINI,8497000,TIME,1992,Man
77651,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,marathon men,barcelona-1992,Athlete,,,,DNF,Italy,IT,ITA,https://olympics.com/en/athletes/gelindo-bordin,Gelindo BORDIN,,IRM,1992,Man
77709,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,marathon women,barcelona-1992,Athlete,,,,18,Italy,IT,ITA,https://olympics.com/en/athletes/emma-scaunich,Emma SCAUNICH,9974000,TIME,1992,Woman
77711,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,marathon women,barcelona-1992,Athlete,,,,20,Italy,IT,ITA,https://olympics.com/en/athletes/anna-villani,Anna VILLANI,10004000,TIME,1992,Woman
77714,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,marathon women,barcelona-1992,Athlete,,,,23,Italy,IT,ITA,https://olympics.com/en/athletes/bettina-sabatini,Bettina SABATINI,10209000,TIME,1992,Woman
77807,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,10000m women,barcelona-1992,Athlete,,,,16,Italy,IT,ITA,https://olympics.com/en/athletes/rosanna-munerotto,Rosanna MUNEROTTO,1957910,TIME,1992,Woman
77842,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,20km walk men,barcelona-1992,Athlete,BRONZE,,,3,Italy,IT,ITA,https://olympics.com/en/athletes/giovanni-de-benedictis,Giovanni DE BENEDICTIS,4991000,TIME,1992,Man
77843,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,20km walk men,barcelona-1992,Athlete,,,,4,Italy,IT,ITA,https://olympics.com/en/athletes/maurizio-damilano,Maurizio DAMILANO,5019000,TIME,1992,Man
77857,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,20km walk men,barcelona-1992,Athlete,,,,18,Italy,IT,ITA,https://olympics.com/en/athletes/walter-arena,Walter ARENA,5374000,TIME,1992,Man
77931,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,800m men,barcelona-1992,Athlete,,,,5,Italy,IT,ITA,https://olympics.com/en/athletes/andrea-benvenuti,Andrea BENVENUTI,105230,TIME,1992,Man
77935,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,800m men,barcelona-1992,Athlete,,,,DNS,Italy,IT,ITA,https://olympics.com/en/athletes/giuseppe-d-urso,Giuseppe D'URSO,,,1992,Man
77987,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,4x400m relay men,barcelona-1992,GameTeam,,,,6,Italy,IT,ITA,,,182180,TIME,1992,Man
77992,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,10000m men,barcelona-1992,Athlete,,,,4,Italy,IT,ITA,https://olympics.com/en/athletes/salvatore-antibo,Salvatore ANTIBO,1691390,TIME,1992,Man
78030,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,discus throw women,barcelona-1992,Athlete,,,,10,Italy,IT,ITA,https://olympics.com/en/athletes/agnese-maffeis,Agnese MAFFEIS,,,1992,Woman
78048,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,5000m men,barcelona-1992,Athlete,,,,16,Italy,IT,ITA,https://olympics.com/en/athletes/salvatore-antibo,Salvatore ANTIBO,842470,TIME,1992,Man
78068,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,10000m walk women,barcelona-1992,Athlete,,,,7,Italy,IT,ITA,https://olympics.com/en/athletes/anna-rita-sidoti,Anna Rita SIDOTI,2723000,TIME,1992,Woman
78080,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,10000m walk women,barcelona-1992,Athlete,,,,19,Italy,IT,ITA,https://olympics.com/en/athletes/elisabetta-perrone,Elisabetta PERRONE,2803000,TIME,1992,Woman
78101,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,10000m walk women,barcelona-1992,Athlete,,,,DSQ,Italy,IT,ITA,https://olympics.com/en/athletes/ileana-salvador,Ileana SALVADOR,,IRM,1992,Woman
78146,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,50km walk men,barcelona-1992,Athlete,,,,12,Italy,IT,ITA,https://olympics.com/en/athletes/giuseppe-de-gaetano,Giuseppe DE GAETANO,14353000,TIME,1992,Man
78147,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,50km walk men,barcelona-1992,Athlete,,,,13,Italy,IT,ITA,https://olympics.com/en/athletes/massimo-quiriconi,Massimo QUIRICONI,14428000,TIME,1992,Man
78167,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,50km walk men,barcelona-1992,Athlete,,,,DNF,Italy,IT,ITA,https://olympics.com/en/athletes/giovanni-perricelli,Giovanni PERRICELLI,,IRM,1992,Man
78190,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,3000m steeplechase men,barcelona-1992,Athlete,,,,4,Italy,IT,ITA,https://olympics.com/en/athletes/alessandro-lambruschini,Alessandro LAMBRUSCHINI,495520,TIME,1992,Man
78221,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Athletics,3000m women,barcelona-1992,Athlete,,,,10,Italy,IT,ITA,https://olympics.com/en/athletes/roberta-brunet,Roberta BRUNET,541260,TIME,1992,Woman
78282,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Rowing,four without coxswain 4 men,barcelona-1992,GameTeam,,,,8,Italy,IT,ITA,,,,,1992,Man
78301,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Rowing,single sculls 1x men,barcelona-1992,Athlete,,,,13,Italy,IT,ITA,https://olympics.com/en/athletes/massimo-marconcini,Massimo MARCONCINI,,,1992,Man
78333,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Rowing,pair-oared shell with coxswain men,barcelona-1992,GameTeam,SILVER,,,2,Italy,IT,ITA,,,,,1992,Man
78356,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Rowing,eight with coxswain 8 men,barcelona-1992,GameTeam,,,,9,Italy,IT,ITA,,,,,1992,Man
78409,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Rowing,Quadruple Sculls Men,barcelona-1992,GameTeam,BRONZE,,,3,Italy,IT,ITA,,,,,1992,Man
78577,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Weightlifting,110kg super heavyweight men,barcelona-1992,Athlete,,,,12,Italy,IT,ITA,https://olympics.com/en/athletes/vanni-lauzana,Vanni LAUZANA,370,WEIGHT,1992,Man
78629,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Weightlifting,100  110kg heavyweight men,barcelona-1992,Athlete,,,,10,Italy,IT,ITA,https://olympics.com/en/athletes/norberto-oberburger,Norberto OBERBURGER,375,WEIGHT,1992,Man
78657,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Weightlifting,56kg bantamweight men,barcelona-1992,Athlete,,,,14,Italy,IT,ITA,https://olympics.com/en/athletes/giovanni-scarantino,Giovanni SCARANTINO,240,WEIGHT,1992,Man
78666,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,individual road race men,barcelona-1992,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/fabio-casartelli,Fabio CASARTELLI,16521000,TIME,1992,Man
78685,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,individual road race men,barcelona-1992,Athlete,,,,20,Italy,IT,ITA,https://olympics.com/en/athletes/davide-rebellin,Davide REBELLIN,,TIME,1992,Man
78736,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,individual road race men,barcelona-1992,Athlete,,,,71,Italy,IT,ITA,https://olympics.com/en/athletes/mirco-gualdi,Mirco GUALDI,,TIME,1992,Man
78836,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,individual road race women,barcelona-1992,Athlete,,,,17,Italy,IT,ITA,https://olympics.com/en/athletes/valeria-cappellotto,Valeria CAPPELLOTTO,,TIME,1992,Woman
78851,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,individual road race women,barcelona-1992,Athlete,,,,32,Italy,IT,ITA,https://olympics.com/en/athletes/maria-paola-turcutto,Maria Paola TURCUTTO,,TIME,1992,Woman
78858,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,individual road race women,barcelona-1992,Athlete,,,,39,Italy,IT,ITA,https://olympics.com/en/athletes/roberta-bonanomi,Roberta BONANOMI,,TIME,1992,Woman
78878,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Cycling Road,team time trial men,barcelona-1992,GameTeam,SILVER,,,2,Italy,IT,ITA,,,7359000,TIME,1992,Man
78918,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Gymnastics Rhythmic,individual all-round women,barcelona-1992,Athlete,,,,12,Italy,IT,ITA,https://olympics.com/en/athletes/samantha-ferrari,Samantha FERRARI,36.925,POINTS,1992,Woman
78919,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Gymnastics Rhythmic,individual all-round women,barcelona-1992,Athlete,,,,13,Italy,IT,ITA,https://olympics.com/en/athletes/irene-germini,Irene GERMINI,36.675,POINTS,1992,Woman
78935,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Diving,3m springboard men,barcelona-1992,Athlete,,,,12,Italy,IT,ITA,https://olympics.com/en/athletes/davide-lorenzini,Davide LORENZINI,527.73,POINTS,1992,Man
78978,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Baseball,baseball men,barcelona-1992,GameTeam,,,,7,Italy,IT,ITA,,,,,1992,Man
79036,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Gymnastics Artistic,team competition men,barcelona-1992,GameTeam,,,,5,Italy,IT,ITA,,,95.825,POINTS,1992,Man
79074,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Gymnastics Artistic,individual all-round men,barcelona-1992,Athlete,,,,15,Italy,IT,ITA,https://olympics.com/en/athletes/paolo-bucci,Paolo BUCCI,57.425,POINTS,1992,Man
79076,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Gymnastics Artistic,individual all-round men,barcelona-1992,Athlete,,,True,16,Italy,IT,ITA,https://olympics.com/en/athletes/boris-preti,Boris PRETI,57.275,POINTS,1992,Man
79081,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Gymnastics Artistic,individual all-round men,barcelona-1992,Athlete,,,,22,Italy,IT,ITA,https://olympics.com/en/athletes/ruggero-rossato,Ruggero ROSSATO,57.000,POINTS,1992,Man
79171,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,78  86kg middleweight men,barcelona-1992,Athlete,,,True,13,Italy,IT,ITA,https://olympics.com/en/athletes/giorgio-vismara,Giorgio VISMARA,,,1992,Man
79206,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,72kg heavyweight women,barcelona-1992,Athlete,,,True,16,Italy,IT,ITA,https://olympics.com/en/athletes/maria-teresa-motta,Maria Teresa MOTTA,,,1992,Woman
79218,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,- 60 kg men,barcelona-1992,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/marino-cattedra,Marino CATTEDRA,,,1992,Man
79270,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,86  95kg halfheavyweight men,barcelona-1992,Athlete,,,True,17,Italy,IT,ITA,https://olympics.com/en/athletes/luigi-guido,Luigi GUIDO,,,1992,Man
79368,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,+ 95kg (heavyweight) men,barcelona-1992,Athlete,,,True,13,Italy,IT,ITA,https://olympics.com/en/athletes/stefano-venturelli,Stefano VENTURELLI,,,1992,Man
79459,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,65 - 71kg (lightweight) men,barcelona-1992,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/massimo-sulli,Massimo SULLI,,,1992,Man
79532,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,48kg extralightweight women,barcelona-1992,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/giovanna-tortora,Giovanna TORTORA,,,1992,Woman
79547,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,48  52kg halflightweight women,barcelona-1992,Athlete,,,True,5,Italy,IT,ITA,https://olympics.com/en/athletes/alessandra-giungi,Alessandra GIUNGI,,,1992,Woman
79569,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Judo,61  66kg middleweight women,barcelona-1992,Athlete,SILVER,,,2,Italy,IT,ITA,https://olympics.com/en/athletes/emanuela-pierantozzi,Emanuela PIERANTOZZI,,,1992,Woman
79612,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Equestrian Eventing,individual mixed,barcelona-1992,Athlete,,,,24,Italy,IT,ITA,https://olympics.com/en/athletes/lara-villata,Lara VILLATA,-133.00,POINTS,1992,
79635,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Equestrian Eventing,individual mixed,barcelona-1992,Athlete,,,,47,Italy,IT,ITA,https://olympics.com/en/athletes/federico-euro-roman,Federico Euro ROMAN,-190.20,POINTS,1992,
79644,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Equestrian Eventing,individual mixed,barcelona-1992,Athlete,,,,56,Italy,IT,ITA,https://olympics.com/en/athletes/francesco-girardi,Francesco GIRARDI,-211.45,POINTS,1992,
79658,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Equestrian Eventing,individual mixed,barcelona-1992,Athlete,,,,DNF,Italy,IT,ITA,https://olympics.com/en/athletes/fabio-magni,Fabio MAGNI,,IRM,1992,
79683,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Equestrian Eventing,team mixed,barcelona-1992,GameTeam,,,,13,Italy,IT,ITA,,,-534.65,POINTS,1992,
79709,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,flying dutchman mixed,barcelona-1992,GameTeam,,"[('Flavio GRASSI', 'https://olympics.com/en/athletes/flavio-grassi'), ('Luca SANTELLA', 'https://olympics.com/en/athletes/luca-santella')]",,21,Italy,IT,ITA,,,138.0,POINTS,1992,
79719,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,singlehanded dinghy Europe women,barcelona-1992,Athlete,,,,8,Italy,IT,ITA,https://olympics.com/en/athletes/arianna-bogatec,Arianna BOGATEC,69.0,POINTS,1992,Woman
79742,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,board lechner women,barcelona-1992,Athlete,,,,7,Italy,IT,ITA,https://olympics.com/en/athletes/alessandra-sensini,Alessandra SENSINI,101.4,POINTS,1992,Woman
79773,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,Finn - One Person Dinghy (Heavyweight) men,barcelona-1992,Athlete,,,,14,Italy,IT,ITA,https://olympics.com/en/athletes/emanuele-vaccari,Emanuele VACCARI,103.0,POINTS,1992,Man
79804,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,Tornado - Multihull mixed,barcelona-1992,GameTeam,,"[('Angelo GLISONI', 'https://olympics.com/en/athletes/angelo-glisoni'), ('Giorgio ZUCCOLI', 'https://olympics.com/en/athletes/giorgio-zuccoli')]",,17,Italy,IT,ITA,,,109.7,POINTS,1992,
79820,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,470 - Two Person Dinghy men,barcelona-1992,GameTeam,,"[('Paolo MONTEFUSCO', 'https://olympics.com/en/athletes/paolo-montefusco'), ('Sandro MONTEFUSCO', 'https://olympics.com/en/athletes/sandro-montefusco')]",,11,Italy,IT,ITA,,,101.0,POINTS,1992,Man
79862,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,twoperson keelboat open Star mixed,barcelona-1992,GameTeam,,"[('Mario SALANI', 'https://olympics.com/en/athletes/mario-salani'), ('Roberto BENAMATI', 'https://olympics.com/en/athletes/roberto-benamati')]",,16,Italy,IT,ITA,,,106.0,POINTS,1992,
79888,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,Lechner - Windsurfer men,barcelona-1992,Athlete,,,,16,Italy,IT,ITA,https://olympics.com/en/athletes/riccardo-giordano,Riccardo GIORDANO,182.1,POINTS,1992,Man
79922,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Sailing,470 - Two Person Dinghy women,barcelona-1992,GameTeam,,"[('Anna Maria BARABINO', 'https://olympics.com/en/athletes/anna-maria-barabino'), ('Maria QUARRA', 'https://olympics.com/en/athletes/maria-quarra')]",,7,Italy,IT,ITA,,,68.7,POINTS,1992,Woman
79961,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Fencing,épée team men,barcelona-1992,GameTeam,,,,5,Italy,IT,ITA,,,,,1992,Man
79969,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Fencing,foil individual women,barcelona-1992,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/giovanna-trillini,Giovanna TRILLINI,,,1992,Woman
79973,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Fencing,foil individual women,barcelona-1992,Athlete,,,,5,Italy,IT,ITA,https://olympics.com/en/athletes/margherita-zalaffi,Margherita ZALAFFI,,,1992,Woman
79987,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Fencing,foil individual women,barcelona-1992,Athlete,,,,19,Italy,IT,ITA,https://olympics.com/en/athletes/francesca-bortolozzi-borella,Francesca BORTOLOZZI BORELLA,,,1992,Woman
80019,barcelona-1992,1992-08-09T18:00:00Z,1992-07-25T06:00:00Z,Spain,Barcelona 1992,Summer,1992,Fencing,foil individual men,barcelona-1992,Athlete,,,,5,Italy,IT,ITA,https://olympics.com/en/athletes/andrea-borella,Andrea BORELLA,,,1992,Man
